LocalDateTime,UUID,URL,Title
LDT:2018-04-15T18:35:26.286399,UUID:785f6d59-e8d1-4780-8a74-50ea17155ea6,URL:http://www.bing.com/,T:Bing

LDT:2018-04-15T21:40:29.819890,UUID:58b2f6ca-4edb-4a8d-857c-d5725d11cfcc,URL:http://www.bing.com/,T:Bing

BROWSER RESUMED @ 2018-04-15T21:43:24.174871
LDT:2018-04-15T21:43:24.156558,UUID:02557b7d-f256-4706-8aba-4aa832d967bc,URL:http://www.bing.com/,T:Bing

BROWSER RESUMED @ 2018-04-15T21:49:34.464359
LDT:2018-04-15T21:49:34.443162,UUID:49db8a51-a306-4e03-bde1-3f1725b533d8,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-15T21:51:16.416226
BROWSER RESUMED @ 2018-04-15T21:51:31.293403
LDT:2018-04-15T21:51:31.270695,UUID:459c3a53-8629-4fc4-b8ef-5d2f05af12ee,URL:http://www.bing.com/,T:Bing

BROWSER RESUMED @ 2018-04-15T21:52:18.819457
LDT:2018-04-15T21:52:18.785892,UUID:1bd59815-6e50-429b-a7df-0576bcc318f7,URL:http://www.bing.com/,T:Bing

BROWSER RESUMED @ 2018-04-15T21:53:07.456666
LDT:2018-04-15T21:53:07.422333,UUID:d37ba3bc-60f7-4ba4-801a-c37ae8edaf43,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-15T21:54:00.530105
BROWSER RESUMED @ 2018-04-15T21:59:54.100087
LDT:2018-04-15T21:59:54.073937,UUID:83641f41-9ccd-4347-bc79-67a1272c5b6a,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-15T22:00:31.208310
BROWSER RESUMED @ 2018-04-15T22:00:41.087318
LDT:2018-04-15T22:00:41.062996,UUID:3782404f-798e-4c1e-80f9-8e0e77c88fa9,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-15T22:01:54.616930
BROWSER RESUMED @ 2018-04-15T22:02:30.914285
LDT:2018-04-15T22:02:30.888687,UUID:00f13775-4a8e-4f50-aa0d-ae735ba4b1ea,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-15T22:03:01.058260
BROWSER RESUMED @ 2018-04-15T22:03:17.667698
LDT:2018-04-15T22:03:17.643488,UUID:5f23e704-e43c-48cc-a06b-8d3664644d64,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-15T22:03:56.603309
BROWSER RESUMED @ 2018-04-15T22:09:12.129557
LDT:2018-04-15T22:09:12.114450,UUID:101205f9-2bc5-4cac-bda8-31a0adae5330,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-15T22:18:35.388784
BROWSER RESUMED @ 2018-04-15T22:24:25.107184
LDT:2018-04-15T22:24:25.075560,UUID:66009033-3bf7-44f9-b4e2-980ef4ad6a6d,URL:http://www.bing.com/,T:Bing

BROWSER RESUMED @ 2018-04-15T22:25:27.866250
LDT:2018-04-15T22:25:27.858808,UUID:b538e85c-4301-4349-a1ab-5298a761928a,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-15T22:25:41.146897
BROWSER RESUMED @ 2018-04-15T22:26:03.450270
LDT:2018-04-15T22:26:03.444643,UUID:e8f1ccaa-d093-4e54-8fb1-78fedcad0b9e,URL:http://www.bing.com/,T:Bing

BROWSER RESUMED @ 2018-04-15T22:31:07.130451
LDT:2018-04-15T22:31:07.103983,UUID:7436bab2-0798-4256-b0f9-59e46886f4fe,URL:http://www.bing.com/,T:Bing

BROWSER RESUMED @ 2018-04-15T22:32:15.256154
LDT:2018-04-15T22:32:15.233126,UUID:140d9e22-93ed-4e91-b487-5c3bf54ca646,URL:http://www.bing.com/,T:Bing

BROWSER RESUMED @ 2018-04-15T22:34:31.642455
LDT:2018-04-15T22:34:31.636835,UUID:c4420778-2ab6-4aca-a072-d2985b02db66,URL:http://www.bing.com/,T:Bing

BROWSER RESUMED @ 2018-04-15T22:35:56.526144
LDT:2018-04-15T22:35:56.506026,UUID:d5d48e65-a3fe-4b21-93ed-b9d53167493b,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-15T22:36:29.450666
BROWSER RESUMED @ 2018-04-15T23:03:17.923944
LDT:2018-04-15T23:03:17.902087,UUID:62a76417-3fcd-4a3d-8c62-77e42fe303db,URL:http://www.bing.com/,T:Bing

BROWSER RESUMED @ 2018-04-16T00:06:10.024551
LDT:2018-04-16T00:06:10.002339,UUID:f9ead8af-7e8e-4366-b850-453a0b65c2f9,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-16T00:06:37.050659
BROWSER RESUMED @ 2018-04-16T00:06:58.625611
LDT:2018-04-16T00:06:58.604184,UUID:342e9cdb-8771-4155-8c02-a3a5482aefe2,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-16T00:07:27.811811
BROWSER RESUMED @ 2018-04-16T00:23:23.696339
LDT:2018-04-16T00:23:23.661321,UUID:7fe62887-01f4-4633-ae30-930f200ca20d,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-16T00:23:38.188976
BROWSER RESUMED @ 2018-04-16T00:53:38.768240
LDT:2018-04-16T00:53:38.762101,UUID:c8dbd774-71a1-4f2b-8de1-e98abeb90588,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-16T00:53:44.629383
BROWSER RESUMED @ 2018-04-16T01:24:22.140890
LDT:2018-04-16T01:24:22.123941,UUID:47c3be26-a71c-4249-941c-20dd7eaeb986,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-16T01:35:49.809363
BROWSER RESUMED @ 2018-04-16T01:37:05.371240
LDT:2018-04-16T01:37:05.346206,UUID:db82b694-30ff-454b-bda9-a6f2ee95843f,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-16T01:54:57.276232
BROWSER RESUMED @ 2018-04-16T02:08:39.334145
LDT:2018-04-16T02:08:39.318138,UUID:88227aaf-f693-488a-aadd-60c43951acc1,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-16T02:08:51.610822
BROWSER RESUMED @ 2018-04-16T11:54:10.048520
LDT:2018-04-16T11:54:10.031118,UUID:ae7dc4f2-5281-43bc-87ec-86921c6d4a04,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-16T11:54:21.231440
BROWSER RESUMED @ 2018-04-16T11:59:02.158818
LDT:2018-04-16T11:59:02.146572,UUID:eb11fd2a-ef34-4c2a-bf53-5cb3a1b9999f,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-16T11:59:09.980753
BROWSER RESUMED @ 2018-04-16T12:11:18.988354
LDT:2018-04-16T12:11:18.971926,UUID:262f1b0e-7eb7-4b7c-927c-e9fe2e09c139,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-16T12:11:31.100551
BROWSER RESUMED @ 2018-04-16T12:17:12.738085
LDT:2018-04-16T12:17:12.722165,UUID:61fb0f6e-32de-4254-8d48-78227a94d7e6,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-16T12:18:24.004119
BROWSER RESUMED @ 2018-04-16T12:56:17.500659
LDT:2018-04-16T12:56:17.496665,UUID:4ea174fe-01a2-47ef-be32-6839ecac8e0f,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-16T13:02:36.508778
BROWSER RESUMED @ 2018-04-16T13:02:49.813430
LDT:2018-04-16T13:02:49.800395,UUID:4fc88b3d-5f9a-45f1-8175-c323437d8b1a,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-16T13:02:57.394926
BROWSER RESUMED @ 2018-04-16T13:05:03.291915
LDT:2018-04-16T13:05:03.281501,UUID:092dd933-682c-4b99-a5a5-bd7975cffa6c,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-16T13:05:17.022380
BROWSER RESUMED @ 2018-04-16T13:07:39.775463
LDT:2018-04-16T13:07:39.768272,UUID:2d163a1c-3d65-4851-86b8-5d59b269b74c,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-16T13:07:56.110386
BROWSER RESUMED @ 2018-04-16T13:28:17.877348
LDT:2018-04-16T13:28:17.847983,UUID:f1db2ed5-65c4-49ed-a4bc-fbcd89677e06,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-16T13:28:40.674278
BROWSER RESUMED @ 2018-04-16T13:37:56.036184
LDT:2018-04-16T13:37:56.028611,UUID:3ddbbfaf-420b-4dfc-a74a-96d5518c9264,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-16T13:38:02.561251
BROWSER RESUMED @ 2018-04-16T13:40:40.749704
LDT:2018-04-16T13:40:40.741049,UUID:1096b3f7-1f7e-40d0-a1b4-4f742f235a5a,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-16T13:40:48.546051
BROWSER RESUMED @ 2018-04-16T14:34:54.475842
LDT:2018-04-16T14:34:54.458010,UUID:610ebddd-d12b-49c9-b979-528c67b92197,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-16T14:36:26.803981
BROWSER RESUMED @ 2018-04-16T15:49:35.737479
LDT:2018-04-16T15:49:35.714547,UUID:4f493685-5ab5-48b4-8fcd-3274055a75c4,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-16T15:49:50.088918
BROWSER RESUMED @ 2018-04-16T16:06:41.856283
LDT:2018-04-16T16:06:41.819040,UUID:736d52a9-4efb-4ab0-a5c3-6a9d688be0c2,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-16T16:07:03.864977
BROWSER RESUMED @ 2018-04-16T17:51:34.795804
LDT:2018-04-16T17:51:34.696111,UUID:4c0ba0d1-82b2-432d-847c-4183dcd5a965,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-16T17:51:44.456265
BROWSER RESUMED @ 2018-04-16T18:25:41.736966
LDT:2018-04-16T18:25:41.728184,UUID:dc129dee-2689-44fb-9a78-baf0bcde9005,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-16T18:25:47.827067
BROWSER RESUMED @ 2018-04-16T18:29:29.533703
LDT:2018-04-16T18:29:29.526172,UUID:d4dcca2f-d8d9-4a9a-940f-549807131e8b,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-16T18:29:49.225588
BROWSER RESUMED @ 2018-04-16T18:29:58.776109
LDT:2018-04-16T18:29:58.758040,UUID:8e1bb0b8-68da-4137-91d1-0bb0bfa8a5f7,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-16T18:30:05.780275
BROWSER RESUMED @ 2018-04-16T18:30:19.303258
LDT:2018-04-16T18:30:19.291435,UUID:1ae7ad3f-1a0f-4feb-9252-2491cc9b27bd,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-16T18:30:32.985848
BROWSER RESUMED @ 2018-04-16T18:32:47.508793
LDT:2018-04-16T18:32:47.496711,UUID:6bc595f3-fd89-4b17-92dc-036afecbcbe3,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-16T18:32:58.456078
BROWSER RESUMED @ 2018-04-16T18:35:51.566897
LDT:2018-04-16T18:35:51.559198,UUID:70203454-0425-44bc-bfbf-8ad97857b9b4,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-16T18:36:01.089549
BROWSER RESUMED @ 2018-04-16T18:47:43.321116
LDT:2018-04-16T18:47:43.311304,UUID:d707100c-dbcc-48e5-8565-7630532d8794,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-16T18:47:50.146708
BROWSER RESUMED @ 2018-04-16T19:53:24.867196
LDT:2018-04-16T19:53:24.851807,UUID:3edc08e8-28fd-4497-b2a5-fb90d3a2fcd2,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-16T19:53:35.470827
BROWSER RESUMED @ 2018-04-16T20:27:32.885857
LDT:2018-04-16T20:27:32.866547,UUID:5befaeb8-7c2f-46fc-b74b-faf510e714e3,URL:http://www.bing.com/,T:Bing

BROWSER RESUMED @ 2018-04-16T21:34:57.831245
LDT:2018-04-16T21:34:57.817501,UUID:4dcaedf1-b0d1-4e48-b621-6e38c0629886,URL:http://www.bing.com/,T:Bing

BROWSER RESUMED @ 2018-04-16T21:37:22.514673
LDT:2018-04-16T21:37:22.496592,UUID:09cccd05-13b9-4334-9968-30931c272650,URL:http://www.bing.com/,T:Bing

BROWSER RESUMED @ 2018-04-16T21:40:09.106447
LDT:2018-04-16T21:40:09.093961,UUID:8da5cccf-a7a7-4084-bc36-0b585311a517,URL:http://www.bing.com/,T:Bing

BROWSER RESUMED @ 2018-04-16T21:42:21.040058
LDT:2018-04-16T21:42:21.023267,UUID:dc89c89d-ee02-4d06-a775-5c710189f313,URL:http://www.bing.com/,T:Bing

BROWSER RESUMED @ 2018-04-16T22:13:22.322837
LDT:2018-04-16T22:13:22.313207,UUID:9d4163f3-eebf-4608-ad9d-12805b0d482e,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-16T22:16:25.339028
BROWSER RESUMED @ 2018-04-16T22:34:55.338471
LDT:2018-04-16T22:34:55.324260,UUID:6617f8fc-bac5-4763-aa64-69144339d7d5,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-16T22:35:03.432396
BROWSER RESUMED @ 2018-04-17T12:27:35.820306
LDT:2018-04-17T12:27:35.802516,UUID:2bbd0480-afdb-4e2a-81c9-47643f6402b4,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T12:27:44.878334
BROWSER RESUMED @ 2018-04-17T14:09:46.903387
LDT:2018-04-17T14:09:46.869218,UUID:c07ce818-7e0e-45d6-8b28-153c61ea508f,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T14:10:21.204208
BROWSER RESUMED @ 2018-04-17T14:10:35.607404
LDT:2018-04-17T14:10:35.584752,UUID:e06a58ce-010e-467d-a29b-090c6381fa7a,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T14:10:43.569868
BROWSER RESUMED @ 2018-04-17T14:11:24.763415
LDT:2018-04-17T14:11:24.741984,UUID:0dff1038-4d7f-4b53-bb31-80d0f881b51b,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T14:11:31.233854
BROWSER RESUMED @ 2018-04-17T14:12:11.655451
LDT:2018-04-17T14:12:11.648164,UUID:bed9f35c-85f3-44e4-b51f-53182f6c06ea,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T14:12:21.315632
BROWSER RESUMED @ 2018-04-17T14:33:10.610838
LDT:2018-04-17T14:33:10.576945,UUID:1b83dea4-ef40-4e08-81fe-4009656d617e,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T14:33:56.775889
BROWSER RESUMED @ 2018-04-17T14:54:46.493333
LDT:2018-04-17T14:54:46.472159,UUID:6fa7e307-c252-4dd9-9eea-7da1c81e60d0,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T14:54:59.921790
BROWSER RESUMED @ 2018-04-17T15:03:01.117416
LDT:2018-04-17T15:03:01.096052,UUID:dc1abb14-6073-4673-9a79-60ae65892bf8,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T15:03:18.909599
BROWSER RESUMED @ 2018-04-17T15:26:27.046538
LDT:2018-04-17T15:26:27.037413,UUID:ee7f89e8-ed22-4339-9359-41f62586c22a,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T15:26:37.489190
BROWSER RESUMED @ 2018-04-17T15:29:55.908881
LDT:2018-04-17T15:29:55.872646,UUID:d5989367-e451-485f-a61f-a7010343edfc,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T15:31:00.420051
BROWSER RESUMED @ 2018-04-17T15:31:12.820493
LDT:2018-04-17T15:31:12.790704,UUID:13d46faf-b5bc-413c-b604-e740e59e7ebf,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T15:31:58.131394
BROWSER RESUMED @ 2018-04-17T15:36:33.794410
LDT:2018-04-17T15:36:33.763287,UUID:0841b438-b71c-42ab-91a8-d0ac70123c99,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T15:36:57.390966
BROWSER RESUMED @ 2018-04-17T15:37:17.774290
LDT:2018-04-17T15:37:17.755231,UUID:96d59616-6188-4c0b-a55e-844662a86f1a,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T15:37:30.349625
BROWSER RESUMED @ 2018-04-17T15:38:13.032357
LDT:2018-04-17T15:38:12.999678,UUID:f6347dee-de43-4982-a56b-76eb1cc1231c,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T15:38:23.081612
BROWSER RESUMED @ 2018-04-17T15:41:12.835749
LDT:2018-04-17T15:41:12.811124,UUID:91d714b1-975e-4fd3-8935-f4ed986a2d26,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T15:41:21.412923
BROWSER RESUMED @ 2018-04-17T15:50:51.608823
LDT:2018-04-17T15:50:51.592695,UUID:d1e7d7d3-a317-4fa2-a667-97d40d2751a4,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T15:50:58.630253
BROWSER RESUMED @ 2018-04-17T15:52:17.838309
LDT:2018-04-17T15:52:17.812724,UUID:171c3e0e-09bf-4f6f-9038-a8333990abd8,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T15:52:39.211061
BROWSER RESUMED @ 2018-04-17T16:00:55.841320
LDT:2018-04-17T16:00:55.823473,UUID:d3ec21c6-4950-46f8-9038-75b27738eff7,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T16:01:06.580799
BROWSER RESUMED @ 2018-04-17T16:24:31.400982
LDT:2018-04-17T16:24:31.384138,UUID:06d38043-00c7-4ac0-b521-0a2a069af0c3,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T16:27:42.181474
BROWSER RESUMED @ 2018-04-17T16:30:04.015567
LDT:2018-04-17T16:30:03.983714,UUID:6ca0986c-563d-40e1-aa94-6197b45732ba,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T16:30:14.507746
BROWSER RESUMED @ 2018-04-17T16:31:59.696415
LDT:2018-04-17T16:31:59.670964,UUID:9c6c3f0a-0f01-4c4a-b0a7-30a82e467d5d,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T16:32:09.753735
BROWSER RESUMED @ 2018-04-17T16:32:51.346874
LDT:2018-04-17T16:32:51.318048,UUID:6e11e7b5-e7ea-44a9-94fa-d459deceed24,URL:http://www.bing.com/,T:Bing

BROWSER RESUMED @ 2018-04-17T16:52:25.739465
LDT:2018-04-17T16:52:25.713684,UUID:e2ab348e-3ef5-443c-a228-b3791133da02,URL:http://www.bing.com/,T:Bing

BROWSER RESUMED @ 2018-04-17T16:53:42.795278
LDT:2018-04-17T16:53:42.774485,UUID:fc462152-e2ae-4d00-972b-cc4476b0e5c8,URL:http://www.bing.com/,T:Bing

BROWSER RESUMED @ 2018-04-17T16:54:58.481757
LDT:2018-04-17T16:54:58.451688,UUID:99442c4e-507e-4e57-9cb9-fbda97b1b89d,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T16:55:17.634232
BROWSER RESUMED @ 2018-04-17T16:56:50.820047
LDT:2018-04-17T16:56:50.799272,UUID:34d545a5-9e12-440c-a95c-3876e24e8d14,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T16:57:08.299952
BROWSER RESUMED @ 2018-04-17T16:59:19.040708
LDT:2018-04-17T16:59:19.019187,UUID:e0f9da44-e764-44d7-a2a6-133470d5a44d,URL:http://www.bing.com/,T:Bing

BROWSER RESUMED @ 2018-04-17T17:03:38.949925
LDT:2018-04-17T17:03:38.927918,UUID:5ec77727-bccc-4780-a45b-754ed441e3f8,URL:http://www.bing.com/,T:Bing

BROWSER RESUMED @ 2018-04-17T17:04:39.077820
LDT:2018-04-17T17:04:39.053138,UUID:c9f5e1f2-6c04-47af-9312-f103886df7a0,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T17:06:29.999346
BROWSER RESUMED @ 2018-04-17T17:06:41.863973
LDT:2018-04-17T17:06:41.829213,UUID:c2bc961a-8dd2-4b09-a820-6d54576ef75b,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T17:09:28.532566
BROWSER RESUMED @ 2018-04-17T17:09:45.122677
LDT:2018-04-17T17:09:45.102630,UUID:eb45dd8c-6ff4-48ee-a802-6322457c574b,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T17:09:59.609661
BROWSER RESUMED @ 2018-04-17T17:12:51.652870
LDT:2018-04-17T17:12:51.648320,UUID:07e84558-5451-45de-9a55-82b78dea9a0c,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T17:13:03.260034
BROWSER RESUMED @ 2018-04-17T17:13:50.239620
LDT:2018-04-17T17:13:50.217984,UUID:696ef1c7-8e32-4db4-a089-c37a9d8d5359,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T17:14:00.956621
BROWSER RESUMED @ 2018-04-17T17:14:20.528559
LDT:2018-04-17T17:14:20.512929,UUID:0a086351-53be-4064-a290-aa484d594808,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T17:14:36.119406
BROWSER RESUMED @ 2018-04-17T17:15:33.423327
LDT:2018-04-17T17:15:33.400902,UUID:3c94cb91-a8b5-40da-ad48-b4feee910816,URL:http://www.bing.com/,T:Bing

BROWSER RESUMED @ 2018-04-17T17:16:42.398695
LDT:2018-04-17T17:16:42.375445,UUID:d57995b6-e383-41b8-8b18-e7cfe29b46aa,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T17:18:36.408044
BROWSER RESUMED @ 2018-04-17T17:18:47.982724
LDT:2018-04-17T17:18:47.973392,UUID:9f4fa5d0-d270-488c-93de-a386ada2e1ac,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T17:19:17.425285
BROWSER RESUMED @ 2018-04-17T17:20:31.294845
LDT:2018-04-17T17:20:31.286662,UUID:9911ab3e-7edc-412e-a666-940e50e0362f,URL:http://www.bing.com/,T:Bing

BROWSER RESUMED @ 2018-04-17T17:22:48.036469
LDT:2018-04-17T17:22:48.018559,UUID:ad6b92c4-977c-4022-89ba-b4883230fa20,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T17:23:07.043817
BROWSER RESUMED @ 2018-04-17T17:25:22.925103
LDT:2018-04-17T17:25:22.900463,UUID:37cbdb51-698b-4ba3-ba54-0b1a66f9f8d4,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T17:26:06.159040
BROWSER RESUMED @ 2018-04-17T17:26:29.448986
LDT:2018-04-17T17:26:29.426596,UUID:f03489b6-d52d-4424-8bdb-399054ffab31,URL:http://www.bing.com/,T:Bing

BROWSER RESUMED @ 2018-04-17T17:27:20.658408
LDT:2018-04-17T17:27:20.642483,UUID:3f047068-7ad9-4fb8-9c71-3adfb9f1b712,URL:http://www.bing.com/,T:Bing
BROWSER CLOSED @ 2018-04-17T17:27:33.318890
BROWSER RESUMED @ 2018-04-17T17:28:03.561006
